time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm
4.999995,0.9066666666666666,0.0,,,False,gap_or_filter_edge,
5.999994,1.0,0.0,,,False,gap_or_filter_edge,
6.999993,1.0,0.0,,,False,gap_or_filter_edge,
7.999992,1.0,0.0,185.0,0.29039085322589153,True,candidate_only,184.0
8.999991,1.0,0.0,184.0,0.3137082611954089,True,candidate_only,184.0
9.99999,1.0,0.0,183.0,0.3129167782339301,True,candidate_only,183.0
10.999989,1.0,0.0,182.0,0.2916297766072022,True,candidate_only,183.0
11.999988,1.0,0.0,182.0,0.2519360666687043,True,candidate_only,183.0
12.999986999999999,1.0,0.0,94.0,0.24895722096352796,True,candidate_only,183.0
13.999986,1.0,0.0,95.0,0.33368954896504843,True,candidate_only,184.0
14.999984999999999,1.0,0.0,95.0,0.3939309549163391,True,candidate_only,185.0
15.999984,1.0,0.0,95.0,0.37971009724185933,True,candidate_only,185.0
16.999983,1.0,0.0,94.0,0.297118876533459,True,candidate_only,186.0
17.999982,1.0,0.0,94.0,0.2113735445097455,True,candidate_only,186.0
18.999981,1.0,0.0,55.0,0.2411297467202986,True,candidate_only,186.0
19.99998,1.0,0.0,66.0,0.23859644515431505,True,candidate_only,186.0
20.999979,1.0,0.0,66.0,0.20823409311318747,True,candidate_only,186.0
21.999978,1.0,0.0,53.0,0.22442639613921297,True,candidate_only,186.0
22.999976999999998,1.0,0.0,53.0,0.3085850953646713,True,candidate_only,186.0
23.999976,1.0,0.0,59.0,0.28916912546551526,True,candidate_only,186.0
24.999975,0.9933333333333333,0.006666666666666667,186.0,0.2120208471086659,True,candidate_only,186.0
25.999973999999998,0.9933333333333333,0.006666666666666667,186.0,0.2164983580501418,True,candidate_only,186.0
26.999972999999997,0.98,0.02,77.0,0.22968303345666552,True,candidate_only,186.0
27.999972,0.98,0.02,77.0,0.2167698889597128,True,candidate_only,187.0
28.999971,0.9766666666666667,0.023333333333333334,77.0,0.19623557052465643,True,candidate_only,188.0
29.999969999999998,0.9766666666666667,0.023333333333333334,78.0,0.1884831591543883,True,candidate_only,189.0
30.999969,0.9733333333333334,0.02666666666666667,77.0,0.19300853152607342,True,candidate_only,189.0
31.999968,0.9733333333333334,0.02666666666666667,52.0,0.21942437108456628,True,candidate_only,189.0
32.999967,0.9733333333333334,0.02666666666666667,51.0,0.24635209246630305,True,candidate_only,189.0
33.999966,0.97,0.03,51.0,0.25102315302042016,True,candidate_only,190.0
34.999964999999996,0.9766666666666667,0.023333333333333334,191.0,0.21957057237040764,True,candidate_only,191.0
35.999964,0.9766666666666667,0.023333333333333334,192.0,0.26345680692767715,True,candidate_only,191.0
36.999963,0.99,0.01,190.0,0.2183315078086431,True,candidate_only,190.0
37.999962,0.9833333333333333,0.016666666666666666,119.0,0.2739492938044088,True,candidate_only,189.0
38.999961,0.9833333333333333,0.016666666666666666,119.0,0.320183025385878,True,candidate_only,188.0
39.99996,0.98,0.02,119.0,0.31945414867348176,True,candidate_only,187.0
40.999959,0.9833333333333333,0.016666666666666666,119.0,0.27054025999542375,True,candidate_only,186.0
41.999958,0.9833333333333333,0.016666666666666666,61.0,0.3149376092721232,True,candidate_only,186.0
42.999956999999995,0.9833333333333333,0.016666666666666666,60.0,0.3577048962940571,True,candidate_only,186.0
43.999956,0.9866666666666667,0.013333333333333334,59.0,0.3876162719005008,True,candidate_only,186.0
44.999955,0.9866666666666667,0.013333333333333334,56.0,0.3820675460568877,True,candidate_only,186.0
45.999953999999995,0.9866666666666667,0.013333333333333334,,,False,gap_or_filter_edge,
